time,data1
25380.0,1524
25395.0,-1507
25410.0,-1439
25425.0,-887
25440.0,1984
25455.0,-2665
25470.0,-763
25485.0,-1002
25500.0,1480
25515.0,-1732
25530.0,-731
25545.0,-394
25560.0,1867
25575.0,-2335
25590.0,-2403
25605.0,-1646
25620.0,1253
25635.0,-418
25650.0,-2550
25665.0,-2535
25680.0,2021
25695.0,89
25710.0,629
25725.0,-858
25740.0,625
25755.0,-1872
25770.0,-1262
25785.0,-1249
25800.0,1716
25815.0,-2290
25830.0,-898
25845.0,-1187
25860.0,2903
25875.0,-1111
25890.0,-2283
25905.0,-1328
25920.0,3374
25935.0,1103
25950.0,-413
25965.0,681
25980.0,818
25995.0,-2294
26010.0,906
26025.0,-1397
26040.0,1752
26055.0,-1965
26070.0,-120
26085.0,-555
26100.0,1499
26115.0,-2035
26130.0,47
26145.0,-2024
26160.0,1801
26175.0,-1331
26190.0,10
26205.0,-2748
26220.0,1030
26235.0,-1245
26250.0,-30
26265.0,-1546
26280.0,621
26295.0,-1323
26310.0,1163
26325.0,-2460
26340.0,3048
26355.0,-1427
26370.0,-2541
26385.0,598
26400.0,2369
26415.0,-2732
26430.0,17
26445.0,-1197
26460.0,2962
26475.0,-997
26490.0,-285
26505.0,-1214
26520.0,1210
26535.0,-38
26550.0,-48
26565.0,-227
26580.0,6293
26595.0,-1839
26610.0,835
26625.0,52
26640.0,2107
26655.0,-232
26670.0,-140
26685.0,202
26700.0,729
26715.0,-272
26730.0,-592
26745.0,-665
26760.0,3088
26775.0,-767
26790.0,-1112
26805.0,-981
26820.0,2586
26835.0,1242
26850.0,-502
26865.0,-2174
26880.0,667
26895.0,-2870
26910.0,-739
26925.0,-1364
26940.0,633
26955.0,-2322
26970.0,-1169
26985.0,-226
27000.0,465
27015.0,-771
27030.0,-823
27045.0,-1210
27060.0,2866
27075.0,-2580
27090.0,83
27105.0,-2346
27120.0,1915
27135.0,1105
27150.0,-400
27165.0,-2643
27180.0,2605
27195.0,528
27210.0,-1149
27225.0,-793
27240.0,1396
27255.0,-564
27270.0,-2573
27285.0,-1035
27300.0,854
27315.0,-1742
27330.0,-2128
27345.0,-2455
27360.0,4147
27375.0,-2689
27390.0,-1680
27405.0,-1056
27420.0,2497
27435.0,-948
27450.0,-654
27465.0,-3017
27480.0,2215
27495.0,-479
27510.0,62
27525.0,-1478
27540.0,608
27555.0,-2405
27570.0,-503
27585.0,-374
27600.0,2732
27615.0,-2860
27630.0,-2542
27645.0,-593
27660.0,4450
27675.0,-2665
27690.0,-1468
27705.0,-963
27720.0,2134
27735.0,1130
27750.0,-2483
27765.0,-74
27780.0,2746
27795.0,-1923
27810.0,2993
27825.0,-1560
27840.0,3007
27855.0,-2326
27870.0,-1209
27885.0,-1136
27900.0,2391
27915.0,-1299
27930.0,-998
27945.0,-2072
27960.0,2706
27975.0,-2173
27990.0,-1911
28005.0,-1854
28020.0,3402
28035.0,978
28050.0,-2512
28065.0,-1557
28080.0,1743
28095.0,-237
28110.0,807
28125.0,-2477
28140.0,2388
28155.0,5
28170.0,-2260
28185.0,-109
28200.0,2342
28215.0,-2752
28230.0,-1158
28245.0,-2060
28260.0,4690
28275.0,-345
28290.0,-297
28305.0,-893
28320.0,2569
28335.0,-1213
28350.0,-433
28365.0,-120
28380.0,2761
28395.0,-1677
28410.0,1243
28425.0,1026
28440.0,-649
28455.0,-262
28470.0,-23
28485.0,-615
28500.0,2196
28515.0,-2053
28530.0,-1984
28545.0,-1788
28560.0,3953
28575.0,17
28590.0,-263
28605.0,-1252
28620.0,3787
28635.0,1107
28650.0,156
28665.0,-2172
28680.0,1146
28695.0,-419
28710.0,-1182
28725.0,-1483
28740.0,2897
28755.0,-1144
28770.0,-1559
28785.0,-694
28800.0,1645
28815.0,-597
28830.0,300
28845.0,-2464
28860.0,3083
28875.0,255
28890.0,-1363
28905.0,-1586
28920.0,3097
28935.0,-801
28950.0,-804
28965.0,-12
28980.0,2206
28995.0,-2202
29010.0,-203
29025.0,-607
29040.0,3898
29055.0,-2637
29070.0,217
29085.0,572
29100.0,1606
29115.0,-91
29130.0,-744
29145.0,-784
29160.0,2189
29175.0,-832
29190.0,-2225
29205.0,-315
29220.0,1918
29235.0,-1576
29250.0,-374
29265.0,-210
29280.0,3104
29295.0,-1942
29310.0,-1353
29325.0,-575
29340.0,1317
29355.0,-66
29370.0,-752
29385.0,165
29400.0,3132
29415.0,-2261
29430.0,-1005
29445.0,-528
29460.0,1971
29475.0,761
29490.0,470
29505.0,-831
29520.0,2191
29535.0,1532
29550.0,-2533
29565.0,-683
29580.0,2891
29595.0,-1924
29610.0,-323
29625.0,-2631
29640.0,1458
29655.0,1028
29670.0,-2653
29685.0,1319
29700.0,750
29715.0,-447
29730.0,-1983
29745.0,-931
29760.0,3392
29775.0,-2143
29790.0,-243
29805.0,-1105
29820.0,1222
29835.0,511
29850.0,-2350
29865.0,-2510
29880.0,1328
29895.0,-1097
29910.0,1471
29925.0,-1304
29940.0,918
29955.0,-629
29970.0,-1787
29985.0,-266
30000.0,1996
30015.0,-131
30030.0,-1590
30045.0,112
30060.0,2114
30075.0,-1378
30090.0,-2635
30105.0,-442
30120.0,2189
30135.0,-711
30150.0,-1931
30165.0,-2802
30180.0,1267
30195.0,-2496
30210.0,-1185
30225.0,-2555
30240.0,3395
30255.0,-1592
30270.0,2710
30285.0,-1826
30300.0,2382
30315.0,-2720
30330.0,103
30345.0,-2775
30360.0,2638
30375.0,-1102
30390.0,-2088
30405.0,-2121
30420.0,2957
30435.0,784
30450.0,-301
30465.0,-661
30480.0,3474
30495.0,317
30510.0,1221
30525.0,53
30540.0,2992
30555.0,-1038
30570.0,371
30585.0,1000
30600.0,2088
30615.0,-471
30630.0,-658
30645.0,-615
30660.0,3480
30675.0,-1006
30690.0,-2506
30705.0,-116
30720.0,3489
30735.0,815
30750.0,-1517
30765.0,-1911
30780.0,3322
30795.0,-2441
30810.0,-785
30825.0,-704
30840.0,2059
30855.0,-1845
30870.0,171
30885.0,2882
30900.0,2256
30915.0,-871
30930.0,-688
30945.0,-539
30960.0,2686
30975.0,-167
30990.0,-1577
31005.0,-1857
31020.0,2067
31035.0,445
31050.0,-1183
31065.0,-1098
31080.0,1358
31095.0,-852
31110.0,-1586
31125.0,-705
31140.0,1882
31155.0,-1408
31170.0,-526
31185.0,1174
31200.0,2670
31215.0,-959
31230.0,-984
31245.0,-2338
31260.0,2970
31275.0,673
31290.0,-903
31305.0,289
31320.0,1437
31335.0,643
31350.0,-755
31365.0,-1916
31380.0,1053
31395.0,-2063
31410.0,-1433
31425.0,-1833
31440.0,2686
31455.0,-2300
31470.0,-944
31485.0,403
31500.0,3634
31515.0,-2976
31530.0,-207
31545.0,-2230
31560.0,4675
31575.0,124
31590.0,-11
31605.0,-570
31620.0,1534
31635.0,1213
31650.0,-924
31665.0,-139
31680.0,945
31695.0,-1542
31710.0,-958
31725.0,-2405
31740.0,2195
31755.0,-2188
31770.0,-1716
31785.0,-1284
31800.0,1110
31815.0,-745
31830.0,-2439
31845.0,-741
31860.0,3779
31875.0,-866
31890.0,-1230
31905.0,-1477
31920.0,2469
31935.0,-589
31950.0,-3092
31965.0,-3321
31980.0,803
31995.0,-655
32010.0,-1235
32025.0,-1911
32040.0,588
32055.0,-3129
32070.0,-485
32085.0,809
32100.0,2083
32115.0,514
32130.0,-2930
32145.0,-2466
32160.0,3940
32175.0,-745
32190.0,11
32205.0,408
32220.0,2629
32235.0,1501
32250.0,-1712
32265.0,-359
32280.0,2084
32295.0,-694
32310.0,223
32325.0,-2300
32340.0,1309
32355.0,-19
32370.0,-1963
32385.0,-1022
32400.0,1691
32415.0,-2213
32430.0,-65
32445.0,-1598
32460.0,4293
32475.0,-2757
32490.0,-1521
32505.0,-1677
32520.0,2175
32535.0,-1293
32550.0,-539
32565.0,-1936
32580.0,1055
32595.0,-2041
32610.0,-677
32625.0,-1348
32640.0,3123
32655.0,-460
32670.0,-1770
32685.0,-402
32700.0,1561
32715.0,-711
32730.0,2991
32745.0,-1678
32760.0,2738
32775.0,-382
32790.0,-2760
32805.0,-2723
32820.0,1249
32835.0,-263
32850.0,-1816
32865.0,-1428
32880.0,2367
32895.0,-1992
32910.0,-1943
32925.0,-1585
32940.0,2904
32955.0,-2103
32970.0,-2619
32985.0,944
33000.0,2719
33015.0,-724
33030.0,-490
33045.0,-1120
33060.0,2015
33075.0,-795
33090.0,-419
33105.0,333
33120.0,2330
33135.0,247
33150.0,174
33165.0,-118
33180.0,1804
33195.0,-959
33210.0,49
33225.0,-210
33240.0,1199
33255.0,-2724
33270.0,-1422
33285.0,-1159
33300.0,1233
33315.0,-2085
33330.0,-1125
33345.0,1576
33360.0,3200
33375.0,-1713
33390.0,-694
33405.0,-2576
33420.0,1155
33435.0,-778
33450.0,-828
33465.0,-1245
33480.0,558
33495.0,151
33510.0,1006
33525.0,-1731
33540.0,2789
33555.0,-2082
33570.0,-726
33585.0,-62
33600.0,933
33615.0,-221
33630.0,-1362
33645.0,-479
33660.0,3930
33675.0,-2450
33690.0,-482
33705.0,-1910
33720.0,674
33735.0,-1520
33750.0,136
33765.0,-1198
33780.0,972
33795.0,-855
33810.0,-669
33825.0,-69
33840.0,2661
33855.0,152
33870.0,-1487
33885.0,-211
33900.0,3029
33915.0,-2178
33930.0,-1277
33945.0,-1475
33960.0,7606
33975.0,-2621
33990.0,-2768
34005.0,-1929
34020.0,1165
34035.0,880
34050.0,-326
34065.0,-1871
34080.0,2450
34095.0,-2581
34110.0,1351
34125.0,-556
34140.0,1434
34155.0,-2679
34170.0,-578
34185.0,529
34200.0,1663
34215.0,-221
34230.0,-102
34245.0,-1651
34260.0,3542
34275.0,98
34290.0,-944
34305.0,-2020
34320.0,2122
34335.0,-58
34350.0,-1405
34365.0,-788
34380.0,2577
34395.0,-393
34410.0,-488
34425.0,84
34440.0,2169
34455.0,-1813
34470.0,-2794
34485.0,143
34500.0,3382
34515.0,-1622
34530.0,-1103
34545.0,-904
34560.0,2549
34575.0,1265
34590.0,-2744
34605.0,-401
34620.0,2029
34635.0,-1535
34650.0,-1177
34665.0,-1584
34680.0,3480
34695.0,57
34710.0,-1519
34725.0,-1229
34740.0,2555
34755.0,-1051
34770.0,-2430
34785.0,644
34800.0,1072
34815.0,-2716
34830.0,-1206
34845.0,-1529
34860.0,3281
34875.0,-498
34890.0,-1019
34905.0,-1427
34920.0,860
34935.0,-1609
34950.0,-2118
34965.0,-1287
34980.0,2464
34995.0,-2579
35010.0,-101
35025.0,-583
35040.0,2109
35055.0,109
35070.0,-1526
35085.0,1281
35100.0,3046
35115.0,-1477
35130.0,-3122
35145.0,-1926
35160.0,2271
35175.0,-386
35190.0,914
35205.0,-1235
35220.0,1564
35235.0,-85
35250.0,-1666
35265.0,86
35280.0,1823
35295.0,-1324
35310.0,-202
35325.0,-1552
35340.0,769
35355.0,-1647
35370.0,-2306
35385.0,-239
35400.0,2261
35415.0,-85
35430.0,-1080
35445.0,-483
35460.0,4562
35475.0,-1117
35490.0,-2746
35505.0,-1164
35520.0,519
35535.0,300
35550.0,-542
35565.0,-1419
35580.0,633
35595.0,-1443
35610.0,201
35625.0,-2113
35640.0,2194
35655.0,-850
35670.0,-1377
35685.0,105
35700.0,1965
35715.0,-1592
35730.0,-962
35745.0,-2894
35760.0,2526
35775.0,-180
35790.0,-1254
35805.0,1673
35820.0,768
35835.0,-209
35850.0,-2663
35865.0,-736
35880.0,3318
35895.0,-1093
35910.0,1276
35925.0,-404
35940.0,417
35955.0,-296
35970.0,-1072
35985.0,-1086
36000.0,1905
36015.0,-923
36030.0,-1561
36045.0,-2679
36060.0,4334
36075.0,-1469
36090.0,-2188
36105.0,-914
36120.0,2115
36135.0,396
36150.0,-2106
36165.0,-2080
36180.0,2892
36195.0,-1532
36210.0,591
36225.0,-1007
36240.0,2193
36255.0,-1386
36270.0,-1395
36285.0,-1380
36300.0,562
36315.0,-2764
36330.0,-1833
36345.0,-2883
36360.0,2353
36375.0,-2271
36390.0,-2037
36405.0,-152
36420.0,5562
36435.0,-423
36450.0,-1210
36465.0,-868
36480.0,1651
36495.0,-1020
36510.0,-532
36525.0,-1819
36540.0,2432
36555.0,-2110
36570.0,-716
36585.0,-1367
36600.0,1077
36615.0,-306
36630.0,-1578
36645.0,-1490
36660.0,2354
36675.0,-2189
36690.0,-2657
36705.0,-1604
36720.0,3137
36735.0,-722
36750.0,-906
36765.0,-1275
36780.0,1429
36795.0,-1074
36810.0,572
36825.0,-2621
36840.0,1023
36855.0,-1551
36870.0,-1495
36885.0,191
36900.0,2893
36915.0,-1855
36930.0,-1047
36945.0,-1260
36960.0,3229
36975.0,-1146
36990.0,-2121
37005.0,-791
37020.0,1220
37035.0,1484
37050.0,-1516
37065.0,-2617
37080.0,1015
37095.0,-2106
37110.0,629
37125.0,-1030
37140.0,1813
37155.0,-2801
37170.0,-782
37185.0,1206
37200.0,1393
37215.0,-821
37230.0,-90
37245.0,88
37260.0,3186
37275.0,-753
37290.0,-1191
37305.0,-1769
37320.0,3017
37335.0,1126
37350.0,-1395
37365.0,-101
37380.0,3153
37395.0,-2590
37410.0,-561
37425.0,-209
37440.0,1016
37455.0,-5
37470.0,-1127
37485.0,492
37500.0,2977
37515.0,-442
37530.0,-382
37545.0,-2745
37560.0,2744
37575.0,-1591
37590.0,-1673
37605.0,-295
37620.0,2741
37635.0,1071
37650.0,1983
37665.0,-1137
37680.0,1852
37695.0,-1620
37710.0,-207
37725.0,-1055
37740.0,1502
37755.0,-539
37770.0,-2474
37785.0,13
37800.0,1480
37815.0,-2748
37830.0,86
37845.0,-2773
37860.0,2089
37875.0,-751
37890.0,-2000
37905.0,-987
37920.0,2741
37935.0,-265
37950.0,-1803
37965.0,-457
37980.0,1129
37995.0,-2401
38010.0,667
38025.0,-708
38040.0,1308
38055.0,-2042
38070.0,-1895
38085.0,1040
38100.0,1057
38115.0,-1607
38130.0,-568
38145.0,-2284
38160.0,4182
38175.0,-518
38190.0,-1474
38205.0,56
38220.0,2573
38235.0,-533
38250.0,-1092
38265.0,2940
38280.0,-174
38295.0,-1742
38310.0,146
38325.0,-1018
38340.0,3376
38355.0,-2815
38370.0,-1793
38385.0,169
38400.0,2555
38415.0,-536
38430.0,-1363
38445.0,-347
38460.0,4434
38475.0,-274
38490.0,-2484
38505.0,126
38520.0,1906
38535.0,-325
38550.0,-1076
38565.0,-1115
38580.0,2109
38595.0,-2163
38610.0,-1068
38625.0,-127
38640.0,3102
38655.0,-1784
38670.0,-1281
38685.0,-175
38700.0,607
38715.0,-1729
38730.0,254
38745.0,-567
38760.0,2898
38775.0,-2209
38790.0,-1802
38805.0,-151
38820.0,2646
38835.0,-383
38850.0,-257
38865.0,-2347
38880.0,5001
38895.0,-1630
38910.0,-245
38925.0,-243
38940.0,611
38955.0,89
38970.0,-2012
38985.0,-33
39000.0,1278
39015.0,250
39030.0,-912
39045.0,-2203
39060.0,3989
39075.0,-2540
39090.0,-735
39105.0,-980
39120.0,934
39135.0,-986
39150.0,-2010
39165.0,-562
39180.0,1611
39195.0,-782
39210.0,-809
39225.0,-1351
39240.0,1711
39255.0,-528
39270.0,-764
39285.0,-457
39300.0,1317
39315.0,-764
39330.0,116
39345.0,-1173
39360.0,4208
39375.0,190
39390.0,-1421
39405.0,-1620
39420.0,2048
39435.0,1140
39450.0,-2548
39465.0,-1162
39480.0,1980
39495.0,2304
39510.0,-1811
39525.0,-1011
39540.0,3536
39555.0,-2638
39570.0,-1061
39585.0,-490
39600.0,2677
39615.0,-1239
39630.0,-1444
39645.0,-2127
39660.0,2671
39675.0,-1834
39690.0,-1390
39705.0,264
39720.0,1461
39735.0,1138
39750.0,-2098
39765.0,-914
39780.0,1141
39795.0,-1197
39810.0,-1273
39825.0,-1233
39840.0,3162
39855.0,-2466
39870.0,-928
39885.0,-1047
39900.0,1561
39915.0,-1964
39930.0,-593
39945.0,-1925
39960.0,1825
39975.0,-1120
39990.0,-551
40005.0,-747
40020.0,1422
40035.0,517
40050.0,-1654
40065.0,-767
40080.0,2424
40095.0,-2708
40110.0,2814
40125.0,-1514
40140.0,2518
40155.0,-1336
40170.0,-283
40185.0,64
40200.0,1077
40215.0,-1147
40230.0,-2029
40245.0,-985
40260.0,2940
40275.0,-660
40290.0,271
40305.0,-2664
40320.0,3127
40335.0,1454
40350.0,-1499
40365.0,-2172
40380.0,658
40395.0,-1697
40410.0,802
40425.0,-1368
40440.0,2471
40455.0,-531
40470.0,-704
40485.0,-9
40500.0,2834
40515.0,-2648
40530.0,-705
40545.0,-2196
40560.0,4096
40575.0,-362
40590.0,-2067
40605.0,-283
40620.0,3200
40635.0,897
40650.0,-1573
40665.0,-1351
40680.0,605
40695.0,189
40710.0,-300
40725.0,2842
40740.0,1139
40755.0,-1949
40770.0,-1208
40785.0,1314
40800.0,3238
40815.0,-1548
40830.0,-1786
40845.0,-845
40860.0,3905
40875.0,-675
40890.0,-2047
40905.0,-1652
40920.0,691
40935.0,98
40950.0,-1311
40965.0,-20
40980.0,3504
40995.0,-2098
41010.0,-876
41025.0,59
41040.0,1225
41055.0,247
41070.0,-1223
41085.0,1438
41100.0,2553
41115.0,-839
41130.0,-1578
41145.0,-186
41160.0,2600
41175.0,-2360
41190.0,-1802
41205.0,-2640
41220.0,3023
41235.0,1043
41250.0,-333
41265.0,-484
41280.0,3432
41295.0,-2216
41310.0,678
41325.0,-776
41340.0,4396
41355.0,-3107
41370.0,-2316
41385.0,1166
41400.0,2912
41415.0,-578
41430.0,-1341
41445.0,-2244
41460.0,3421
41475.0,-1548
41490.0,-1837
41505.0,-1249
41520.0,2564
41535.0,-914
41550.0,-1391
41565.0,-2177
41580.0,1224
41595.0,-539
41610.0,620
41625.0,-2464
41640.0,1726
41655.0,-1540
41670.0,-542
41685.0,516
41700.0,1777
41715.0,-258
41730.0,256
41745.0,-2503
41760.0,3212
41775.0,-6
41790.0,-2230
41805.0,-319
41820.0,1391
41835.0,-1214
41850.0,-2352
41865.0,-1456
41880.0,2352
41895.0,-2543
41910.0,-1070
41925.0,-2628
41940.0,881
41955.0,1520
41970.0,-1013
41985.0,-164
42000.0,2551
42015.0,-1564
42030.0,-763
42045.0,-634
42060.0,4323
42075.0,-671
42090.0,-1871
42105.0,-882
42120.0,2144
42135.0,1011
42150.0,-1750
42165.0,-384
42180.0,1968
42195.0,-2698
42210.0,-1445
42225.0,-1657
42240.0,675
42255.0,-1908
42270.0,1
42285.0,17
42300.0,3214
42315.0,-2165
42330.0,-884
42345.0,-1306
42360.0,3484
42375.0,-2506
42390.0,-944
42405.0,-1363
42420.0,1848
42435.0,1011
42450.0,43
42465.0,-1204
42480.0,2768
42495.0,-2874
42510.0,267
42525.0,-1528
42540.0,3310
42555.0,-2067
42570.0,2657
42585.0,-883
42600.0,2338
42615.0,-1284
42630.0,-2116
42645.0,-2106
42660.0,2191
42675.0,-2481
42690.0,-2072
42705.0,-1381
42720.0,1833
42735.0,-89
42750.0,-1561
42765.0,-2301
42780.0,3144
42795.0,-836
42810.0,488
42825.0,-585
42840.0,3114
42855.0,-2412
42870.0,-1417
42885.0,-185
42900.0,3239
42915.0,-1274
42930.0,-2252
42945.0,-1622
42960.0,3585
42975.0,-2277
42990.0,-1018
43005.0,-890
43020.0,1598
43035.0,-1567
43050.0,-2532
43065.0,-92
43080.0,627
43095.0,-2681
43110.0,-177
43125.0,-394
43140.0,975
43155.0,-2582
43170.0,-1442
43185.0,1964
43200.0,593
43215.0,-30
43230.0,-768
43245.0,-706
43260.0,2320
43275.0,-2383
43290.0,-2208
43305.0,77
43320.0,1845
43335.0,840
43350.0,-2632
43365.0,-1203
43380.0,3118
43395.0,-1758
43410.0,836
43425.0,-2245
43440.0,2703
43455.0,-356
43470.0,-42
43485.0,147
43500.0,1261
43515.0,-2861
43530.0,-457
43545.0,-545
43560.0,1841
43575.0,-2118
43590.0,-2413
43605.0,-948
43620.0,3018
43635.0,-863
43650.0,-1371
43665.0,-1625
43680.0,2268
43695.0,-2234
43710.0,-406
43725.0,-2774
43740.0,716
43755.0,-152
43770.0,-101
43785.0,-770
43800.0,5529
43815.0,-1168
43830.0,-399
43845.0,-1941
43860.0,2950
43875.0,-1006
43890.0,-2507
43905.0,-1691
43920.0,982
43935.0,-1013
43950.0,-349
43965.0,-1279
43980.0,2063
43995.0,-2790
44010.0,-923
44025.0,-879
44040.0,2748
44055.0,52
44070.0,39
44085.0,-799
44100.0,2620
44115.0,-1742
44130.0,-861
44145.0,-1506
44160.0,2184
44175.0,-2626
44190.0,-1734
44205.0,-2366
44220.0,1344
44235.0,465
44250.0,-2882
44265.0,-961
44280.0,978
44295.0,-1404
44310.0,945
44325.0,-2144
44340.0,446
44355.0,-1804
44370.0,-1802
44385.0,-425
44400.0,864
44415.0,779
44430.0,-516
44445.0,-361
44460.0,4289
44475.0,-1303
44490.0,-151
44505.0,-1731
44520.0,3383
44535.0,40
44550.0,-1969
44565.0,-2302
44580.0,1671
44595.0,-1759
44610.0,1081
44625.0,-1378
44640.0,1532
44655.0,-966
44670.0,-362
44685.0,466
44700.0,738
44715.0,-432
44730.0,-1185
44745.0,-1509
44760.0,1724
44775.0,-1347
44790.0,-1439
44805.0,-1952
44820.0,2621
44835.0,1027
44850.0,-1930
44865.0,-125
44880.0,1539
44895.0,-370
44910.0,731
44925.0,-834
44940.0,1898
44955.0,-690
44970.0,-1503
44985.0,501
45000.0,832
45015.0,51
45030.0,2203
45045.0,77
45060.0,2840
45075.0,429
45090.0,-1039
45105.0,-1351
45120.0,1251
45135.0,21
45150.0,-834
45165.0,465
45180.0,1618
45195.0,-693
45210.0,1069
45225.0,-792
45240.0,3293
45255.0,-1138
45270.0,-61
45285.0,524
45300.0,2467
45315.0,1309
45330.0,635
45345.0,-816
45360.0,2905
45375.0,1422
45390.0,924
45405.0,170
45420.0,1395
45435.0,2021
45450.0,-1487
45465.0,-310
45480.0,2454
45495.0,-123
45510.0,1908
45525.0,-1104
45540.0,2861
45555.0,-168
45570.0,333
45585.0,365
45600.0,1584
45615.0,-1526
45630.0,437
45645.0,1439
45660.0,2201
45675.0,642
45690.0,-235
45705.0,-1283
45720.0,1780
45735.0,20
45750.0,-11
45765.0,204
45780.0,1684
45795.0,-1656
45810.0,1793
45825.0,927
45840.0,2458
45855.0,518
45870.0,745
45885.0,707
45900.0,2062
45915.0,-163
45930.0,-614
45945.0,1377
45960.0,2445
45975.0,1481
45990.0,-297
46005.0,125
46020.0,2064
46035.0,766
46050.0,45
46065.0,1131
46080.0,1532
46095.0,250
46110.0,1885
46125.0,-1143
46140.0,2793
46155.0,1178
46170.0,-252
46185.0,1557
46200.0,2214
46215.0,262
46230.0,275
46245.0,645
46260.0,6435
46275.0,-2901
46290.0,628
46305.0,441
46320.0,1003
46335.0,-406
46350.0,-714
46365.0,-1456
46380.0,2644
46395.0,-1670
46410.0,438
46425.0,609
46440.0,2807
46455.0,-1430
46470.0,-1766
46485.0,1881
46500.0,3319
46515.0,-142
46530.0,-704
46545.0,-1124
46560.0,3282
46575.0,150
46590.0,-431
46605.0,430
46620.0,2463
46635.0,568
46650.0,-1263
46665.0,613
46680.0,3361
46695.0,1243
46710.0,1839
46725.0,1265
46740.0,3052
46755.0,586
46770.0,-118
46785.0,1378
46800.0,2207
46815.0,-90
46830.0,-2046
46845.0,-1630
46860.0,2519
46875.0,1570
46890.0,-1216
46905.0,1200
46920.0,1973
46935.0,-489
46950.0,-482
46965.0,493
46980.0,809
46995.0,995
47010.0,788
47025.0,-631
47040.0,2809
47055.0,-1294
47070.0,600
47085.0,1833
47100.0,3087
47115.0,1028
47130.0,565
47145.0,1601
47160.0,4322
47175.0,155
47190.0,-1079
47205.0,1230
47220.0,1548
47235.0,-54
47250.0,973
47265.0,619
47280.0,794
47295.0,-93
47310.0,923
47325.0,-1655
47340.0,2150
47355.0,-79
47370.0,-1307
47385.0,-232
47400.0,1513
47415.0,753
47430.0,-221
47445.0,641
47460.0,3069
47475.0,274
47490.0,3832
47505.0,-251
47520.0,2335
47535.0,1197
47550.0,2144
47565.0,1898
47580.0,1419
47595.0,-261
47610.0,1232
47625.0,-447
47640.0,3886
47655.0,1499
47670.0,146
47685.0,1777
47700.0,829
47715.0,-1829
47730.0,-890
47745.0,-1913
47760.0,3823
47775.0,-409
47790.0,-1556
47805.0,-3
47820.0,1251
47835.0,1863
47850.0,180
47865.0,-1668
47880.0,980
47895.0,492
47910.0,1032
47925.0,-733
47940.0,1980
47955.0,724
47970.0,1056
47985.0,1163
48000.0,1372
48015.0,-404
48030.0,986
48045.0,416
48060.0,2061
48075.0,-474
48090.0,-454
48105.0,3847
48120.0,1964
48135.0,2046
48150.0,-1498
48165.0,-523
48180.0,961
48195.0,431
48210.0,-243
48225.0,-291
48240.0,1118
48255.0,208
48270.0,-385
48285.0,1568
48300.0,441
48315.0,1054
48330.0,550
48345.0,-1041
48360.0,3247
48375.0,399
48390.0,1234
48405.0,208
48420.0,2171
48435.0,1185
48450.0,1151
48465.0,-341
48480.0,1559
48495.0,264
48510.0,1714
48525.0,254
48540.0,1279
48555.0,1272
48570.0,1295
48585.0,893
48600.0,3482
48615.0,365
48630.0,-173
48645.0,-1175
48660.0,4249
48675.0,64
48690.0,-1093
48705.0,-190
48720.0,6461
48735.0,-336
48750.0,-229
48765.0,1225
48780.0,3113
48795.0,660
48810.0,1458
48825.0,-1518
48840.0,3199
48855.0,552
48870.0,359
48885.0,782
48900.0,1246
48915.0,-1456
48930.0,899
48945.0,-1065
48960.0,2386
48975.0,-1208
48990.0,855
49005.0,-501
49020.0,696
49035.0,733
49050.0,-24
49065.0,47
49080.0,1947
49095.0,-1253
49110.0,1744
49125.0,1332
49140.0,812
49155.0,-444
49170.0,-339
49185.0,1190
49200.0,2652
49215.0,-1558
49230.0,277
49245.0,-623
49260.0,3076
49275.0,2592
49290.0,483
49305.0,69
49320.0,4213
49335.0,6036
49350.0,-1149
49365.0,846
49380.0,2897
49395.0,1704
49410.0,775
49425.0,1606
49440.0,4570
49455.0,104
49470.0,1580
49485.0,368
49500.0,3639
49515.0,961
49530.0,-306
49545.0,1398
49560.0,4744
49575.0,113
49590.0,112
49605.0,2249
49620.0,2941
49635.0,1089
49650.0,2038
49665.0,957
49680.0,3529
49695.0,-348
49710.0,827
49725.0,348
49740.0,2368
49755.0,-487
49770.0,-644
49785.0,1157
49800.0,2994
49815.0,-995
49830.0,-907
49845.0,655
49860.0,3008
49875.0,512
49890.0,-1330
49905.0,639
49920.0,1770
49935.0,1558
49950.0,1465
49965.0,-1301
49980.0,2485
49995.0,338
50010.0,999
50025.0,1212
50040.0,1295
50055.0,725
50070.0,68
50085.0,1632
50100.0,1081
50115.0,544
50130.0,688
50145.0,93
50160.0,3033
50175.0,1188
50190.0,-218
50205.0,114
50220.0,4065
50235.0,2826
50250.0,1997
50265.0,1272
50280.0,3093
50295.0,246
50310.0,1077
50325.0,-79
50340.0,1969
50355.0,2117
50370.0,1704
50385.0,208
50400.0,2346
50415.0,-193
50430.0,1007
50445.0,468
50460.0,3645
50475.0,-20
50490.0,1460
50505.0,1987
50520.0,2109
50535.0,2516
50550.0,1864
50565.0,3277
50580.0,674
50595.0,961
50610.0,890
50625.0,-1100
50640.0,1362
50655.0,-1316
50670.0,-557
50685.0,2197
50700.0,1233
50715.0,109
50730.0,-740
50745.0,112
50760.0,2857
50775.0,243
50790.0,843
50805.0,464
50820.0,2116
50835.0,1020
50850.0,-238
50865.0,621
50880.0,749
50895.0,-1880
50910.0,1251
50925.0,-221
50940.0,1101
50955.0,276
50970.0,227
50985.0,1540
51000.0,766
51015.0,-384
51030.0,-1684
51045.0,665
51060.0,3606
51075.0,257
51090.0,-1207
51105.0,-1603
